match_id,innings,over,ball,team1,team2,striker,non_striker,bowler,venue,runs_scored,wicket,dismissal_type,extras,phase,current_rr,required_rr,target,wickets_remaining,ball_outcome
1003887,1,14,4,Knights,Cape Cobras,TB de Bruyn,LL Mnyanda,GF Linde,"Newlands, Cape Town",0,False,,0,middle,7.953648467437771,9.004207724593396,154,2,0
1003887,1,14,5,Knights,Cape Cobras,TB de Bruyn,LL Mnyanda,GF Linde,"Newlands, Cape Town",1,False,,0,middle,9.948829211178786,10.130560466071927,150,8,1
1003887,1,15,0,Knights,Cape Cobras,TB de Bruyn,LL Mnyanda,KA Pollard,"Newlands, Cape Town",0,False,,1,middle,7.09165285316686,11.781933623816212,151,5,EXTRA
1003887,1,15,1,Knights,Cape Cobras,TB de Bruyn,LL Mnyanda,KA Pollard,"Newlands, Cape Town",1,False,,0,middle,9.665764451242262,11.815983973957,218,6,1
1003887,1,15,2,Knights,Cape Cobras,LL Mnyanda,TB de Bruyn,KA Pollard,"Newlands, Cape Town",1,False,,0,middle,6.345536777509128,8.2998231727885,155,8,1
1003887,1,15,3,Knights,Cape Cobras,TB de Bruyn,LL Mnyanda,KA Pollard,"Newlands, Cape Town",1,False,,0,middle,8.199008945930585,10.000974643026321,156,7,1
1003887,1,15,4,Knights,Cape Cobras,LL Mnyanda,TB de Bruyn,KA Pollard,"Newlands, Cape Town",1,False,,0,middle,9.06434051725076,7.6870807087008854,186,8,1
1003887,1,15,5,Knights,Cape Cobras,TB de Bruyn,LL Mnyanda,KA Pollard,"Newlands, Cape Town",0,True,caught,0,middle,9.658858605107275,7.364401657946816,188,3,WICKET
1003887,1,15,6,Knights,Cape Cobras,LL Mnyanda,D du Preez,KA Pollard,"Newlands, Cape Town",1,False,,0,middle,9.032204050629161,10.746233823563331,178,7,1
1003887,1,16,0,Knights,Cape Cobras,LL Mnyanda,D du Preez,D Paterson,"Newlands, Cape Town",1,False,,0,death,6.914825643227998,10.589051530402262,205,4,1
1003887,1,16,1,Knights,Cape Cobras,D du Preez,LL Mnyanda,D Paterson,"Newlands, Cape Town",0,True,caught,0,death,8.785785182601922,8.030946643614792,216,7,WICKET
1003887,1,16,2,Knights,Cape Cobras,LL Mnyanda,SC van Schalkwyk,D Paterson,"Newlands, Cape Town",1,False,,0,death,9.24729653800965,11.487285649862995,182,7,1
1003887,1,16,3,Knights,Cape Cobras,SC van Schalkwyk,LL Mnyanda,D Paterson,"Newlands, Cape Town",0,False,,1,death,7.291477171514079,8.331799217478888,161,2,EXTRA
1003887,1,16,4,Knights,Cape Cobras,SC van Schalkwyk,LL Mnyanda,D Paterson,"Newlands, Cape Town",0,False,,0,death,6.210632209414184,9.383973547003254,216,1,0
1003887,1,16,5,Knights,Cape Cobras,SC van Schalkwyk,LL Mnyanda,D Paterson,"Newlands, Cape Town",2,False,,0,death,6.895861216603931,9.726436688531152,168,1,2
1003887,1,16,6,Knights,Cape Cobras,SC van Schalkwyk,LL Mnyanda,D Paterson,"Newlands, Cape Town",1,False,,0,death,9.90589999987013,10.509182228159414,188,9,1
1003887,1,17,0,Knights,Cape Cobras,SC van Schalkwyk,LL Mnyanda,WD Parnell,"Newlands, Cape Town",0,False,,0,death,8.22360531111128,8.785463117543427,203,5,0
1003887,1,17,1,Knights,Cape Cobras,SC van Schalkwyk,LL Mnyanda,WD Parnell,"Newlands, Cape Town",1,False,,0,death,8.463660750828039,10.353475947530072,212,6,1
1003887,1,17,2,Knights,Cape Cobras,LL Mnyanda,SC van Schalkwyk,WD Parnell,"Newlands, Cape Town",0,False,,0,death,7.4173242248390014,11.53255121237974,179,9,0
1003887,1,17,3,Knights,Cape Cobras,LL Mnyanda,SC van Schalkwyk,WD Parnell,"Newlands, Cape Town",0,True,caught,0,death,7.087377136224111,7.031064789028462,193,3,WICKET
1003887,1,17,4,Knights,Cape Cobras,SC van Schalkwyk,CA Dry,WD Parnell,"Newlands, Cape Town",1,False,,0,death,8.718514338082455,10.05773332232483,160,9,1
1003887,1,17,5,Knights,Cape Cobras,CA Dry,SC van Schalkwyk,WD Parnell,"Newlands, Cape Town",0,False,,0,death,7.638043976144729,8.476227316936251,180,4,0
1003887,1,18,0,Knights,Cape Cobras,SC van Schalkwyk,CA Dry,D Paterson,"Newlands, Cape Town",1,False,,0,death,8.856345053651188,9.661575717232628,176,2,1
1003887,1,18,1,Knights,Cape Cobras,CA Dry,SC van Schalkwyk,D Paterson,"Newlands, Cape Town",0,False,,0,death,7.504713919851504,7.117098173797697,161,7,0
1003887,1,18,2,Knights,Cape Cobras,CA Dry,SC van Schalkwyk,D Paterson,"Newlands, Cape Town",1,False,,0,death,6.156298378368829,10.21969770179076,190,7,1
1003887,1,18,3,Knights,Cape Cobras,SC van Schalkwyk,CA Dry,D Paterson,"Newlands, Cape Town",1,False,,0,death,7.437256521172298,10.876529238475367,178,5,1
1003887,1,18,4,Knights,Cape Cobras,CA Dry,SC van Schalkwyk,D Paterson,"Newlands, Cape Town",0,False,,1,death,8.467546731508824,8.178389735155701,219,9,EXTRA
1003887,1,18,5,Knights,Cape Cobras,CA Dry,SC van Schalkwyk,D Paterson,"Newlands, Cape Town",0,False,,0,death,9.672755312727473,7.353205476349506,202,3,0
1003887,1,18,6,Knights,Cape Cobras,CA Dry,SC van Schalkwyk,D Paterson,"Newlands, Cape Town",4,False,,0,death,6.977747800547945,9.697551977085046,205,5,4
1003887,1,19,0,Knights,Cape Cobras,SC van Schalkwyk,CA Dry,WD Parnell,"Newlands, Cape Town",3,False,,0,death,7.177793303720781,9.375697385891423,150,3,3
1003887,1,19,1,Knights,Cape Cobras,CA Dry,SC van Schalkwyk,WD Parnell,"Newlands, Cape Town",4,False,,0,death,6.495823870604321,8.759026279362368,208,3,4
1003887,1,19,2,Knights,Cape Cobras,CA Dry,SC van Schalkwyk,WD Parnell,"Newlands, Cape Town",0,False,,0,death,9.866259063958253,11.945381047245213,181,7,0
1003887,1,19,3,Knights,Cape Cobras,CA Dry,SC van Schalkwyk,WD Parnell,"Newlands, Cape Town",0,True,bowled,0,death,9.582301951290683,10.814017892099136,180,9,WICKET
1003887,1,19,4,Knights,Cape Cobras,LM Zuma,SC van Schalkwyk,WD Parnell,"Newlands, Cape Town",2,False,,0,death,6.921505412390285,10.57069933214889,214,7,2
1003887,1,19,5,Knights,Cape Cobras,LM Zuma,SC van Schalkwyk,WD Parnell,"Newlands, Cape Town",2,False,,0,death,8.24457283937502,11.117187088929208,171,9,2
1003887,2,0,0,Knights,Cape Cobras,RE Levi,WD Parnell,D du Preez,"Newlands, Cape Town",0,False,,0,powerplay,9.244048517658019,10.360645435986356,217,5,0
1003887,2,0,1,Knights,Cape Cobras,RE Levi,WD Parnell,D du Preez,"Newlands, Cape Town",4,False,,0,powerplay,8.246293071807742,8.29828990721404,187,7,4
1003887,2,0,2,Knights,Cape Cobras,RE Levi,WD Parnell,D du Preez,"Newlands, Cape Town",4,False,,0,powerplay,9.021281685978815,8.242918407591375,216,7,4
1003887,2,0,3,Knights,Cape Cobras,RE Levi,WD Parnell,D du Preez,"Newlands, Cape Town",0,False,,0,powerplay,9.630247098724453,8.938841634338848,184,2,0
1003887,2,0,4,Knights,Cape Cobras,RE Levi,WD Parnell,D du Preez,"Newlands, Cape Town",1,False,,0,powerplay,9.35953095782369,10.880938109788868,170,9,1
1003887,2,0,5,Knights,Cape Cobras,WD Parnell,RE Levi,D du Preez,"Newlands, Cape Town",2,False,,0,powerplay,6.080086427449297,9.863678992996899,166,4,2
1003887,2,1,0,Knights,Cape Cobras,RE Levi,WD Parnell,CA Dry,"Newlands, Cape Town",1,False,,0,powerplay,9.821568856737757,9.617683015712995,179,4,1
1003887,2,1,1,Knights,Cape Cobras,WD Parnell,RE Levi,CA Dry,"Newlands, Cape Town",0,False,,0,powerplay,8.11045102761117,9.339349034871043,195,1,0
1003887,2,1,2,Knights,Cape Cobras,WD Parnell,RE Levi,CA Dry,"Newlands, Cape Town",0,False,,0,powerplay,7.268756938234837,7.727640842918279,193,7,0
1003887,2,1,3,Knights,Cape Cobras,WD Parnell,RE Levi,CA Dry,"Newlands, Cape Town",0,False,,0,powerplay,6.356415310073273,11.111565332030391,190,5,0
1003887,2,1,4,Knights,Cape Cobras,WD Parnell,RE Levi,CA Dry,"Newlands, Cape Town",0,False,,0,powerplay,6.6341200166183585,9.400401363502922,188,7,0
1003887,2,1,5,Knights,Cape Cobras,WD Parnell,RE Levi,CA Dry,"Newlands, Cape Town",0,False,,0,powerplay,7.670487975439929,10.285014461641182,151,5,0
1003887,2,2,0,Knights,Cape Cobras,RE Levi,WD Parnell,D du Preez,"Newlands, Cape Town",0,False,,0,powerplay,8.564526889329727,10.878206011201986,180,1,0
1003887,2,2,1,Knights,Cape Cobras,RE Levi,WD Parnell,D du Preez,"Newlands, Cape Town",1,False,,0,powerplay,7.647870437661156,11.881452696661345,191,5,1
1003887,2,2,2,Knights,Cape Cobras,WD Parnell,RE Levi,D du Preez,"Newlands, Cape Town",0,False,,0,powerplay,7.28612109192639,11.706467260006441,170,4,0
1003887,2,2,3,Knights,Cape Cobras,WD Parnell,RE Levi,D du Preez,"Newlands, Cape Town",0,False,,0,powerplay,8.839565087629632,7.704074481180185,170,7,0
1003887,2,2,4,Knights,Cape Cobras,WD Parnell,RE Levi,D du Preez,"Newlands, Cape Town",0,False,,0,powerplay,9.080625613776892,7.0266684222455345,166,9,0
1003887,2,2,5,Knights,Cape Cobras,WD Parnell,RE Levi,D du Preez,"Newlands, Cape Town",0,False,,0,powerplay,7.24198265275063,9.959899425293152,210,2,0
1003887,2,3,0,Knights,Cape Cobras,RE Levi,WD Parnell,CA Dry,"Newlands, Cape Town",4,False,,0,powerplay,7.85205957862205,7.573755351178244,191,9,4
1003887,2,3,1,Knights,Cape Cobras,RE Levi,WD Parnell,CA Dry,"Newlands, Cape Town",4,False,,0,powerplay,9.08350329827914,10.438264695637017,175,3,4
1003887,2,3,2,Knights,Cape Cobras,RE Levi,WD Parnell,CA Dry,"Newlands, Cape Town",1,False,,0,powerplay,8.323128614606162,7.072101324887892,194,3,1
1003887,2,3,3,Knights,Cape Cobras,WD Parnell,RE Levi,CA Dry,"Newlands, Cape Town",4,False,,0,powerplay,6.56407254036378,8.72755694121705,190,8,4
1003887,2,3,4,Knights,Cape Cobras,WD Parnell,RE Levi,CA Dry,"Newlands, Cape Town",1,False,,0,powerplay,9.28331599258511,11.479536998634405,165,3,1
1003887,2,3,5,Knights,Cape Cobras,RE Levi,WD Parnell,CA Dry,"Newlands, Cape Town",1,False,,0,powerplay,9.335081641864827,7.8139158244122155,205,6,1
1003887,2,4,0,Knights,Cape Cobras,RE Levi,WD Parnell,SC van Schalkwyk,"Newlands, Cape Town",4,False,,0,powerplay,8.108954184981195,8.225844961477257,176,5,4
1003887,2,4,1,Knights,Cape Cobras,RE Levi,WD Parnell,SC van Schalkwyk,"Newlands, Cape Town",4,False,,0,powerplay,9.04888577911891,9.002501410247365,190,6,4
1003887,2,4,2,Knights,Cape Cobras,RE Levi,WD Parnell,SC van Schalkwyk,"Newlands, Cape Town",4,False,,0,powerplay,9.82567289457954,7.564885383925639,207,2,4
1003887,2,4,3,Knights,Cape Cobras,RE Levi,WD Parnell,SC van Schalkwyk,"Newlands, Cape Town",0,False,,0,powerplay,7.393085948211562,8.69116068214134,175,5,0
1003887,2,4,4,Knights,Cape Cobras,RE Levi,WD Parnell,SC van Schalkwyk,"Newlands, Cape Town",0,False,,0,powerplay,7.828756110480878,7.072605723046345,184,8,0
1003887,2,4,5,Knights,Cape Cobras,RE Levi,WD Parnell,SC van Schalkwyk,"Newlands, Cape Town",1,False,,0,powerplay,9.435569293205088,11.083470425593084,157,4,1
1003887,2,5,0,Knights,Cape Cobras,RE Levi,WD Parnell,LM Zuma,"Newlands, Cape Town",1,False,,0,powerplay,8.060451278425003,11.905814346885473,157,4,1
1003887,2,5,1,Knights,Cape Cobras,WD Parnell,RE Levi,LM Zuma,"Newlands, Cape Town",2,False,,0,powerplay,9.152525504382908,10.686625803628246,209,8,2
1003887,2,5,2,Knights,Cape Cobras,WD Parnell,RE Levi,LM Zuma,"Newlands, Cape Town",1,False,,0,powerplay,6.022885231193314,7.4954658260099265,179,3,1
1003887,2,5,3,Knights,Cape Cobras,RE Levi,WD Parnell,LM Zuma,"Newlands, Cape Town",0,False,,0,powerplay,8.134660185831635,9.273440495568767,196,3,0
1003887,2,5,4,Knights,Cape Cobras,RE Levi,WD Parnell,LM Zuma,"Newlands, Cape Town",4,False,,0,powerplay,8.016185807409338,11.370462793262266,193,5,4
1003887,2,5,5,Knights,Cape Cobras,RE Levi,WD Parnell,LM Zuma,"Newlands, Cape Town",6,False,,0,powerplay,9.295620450208322,11.070256878382207,191,3,6
1003887,2,6,0,Knights,Cape Cobras,WD Parnell,RE Levi,M Budaza,"Newlands, Cape Town",1,False,,0,middle,9.483561716656405,7.784777800263871,164,8,1
1003887,2,6,1,Knights,Cape Cobras,RE Levi,WD Parnell,M Budaza,"Newlands, Cape Town",1,False,,0,middle,6.437584889544041,9.76933199952939,161,5,1
1003887,2,6,2,Knights,Cape Cobras,WD Parnell,RE Levi,M Budaza,"Newlands, Cape Town",1,False,,0,middle,8.85239019494484,8.483087446601882,158,5,1
1003887,2,6,3,Knights,Cape Cobras,RE Levi,WD Parnell,M Budaza,"Newlands, Cape Town",1,False,,0,middle,8.023640515695755,7.158307120945026,180,4,1
1003887,2,6,4,Knights,Cape Cobras,WD Parnell,RE Levi,M Budaza,"Newlands, Cape Town",0,False,,0,middle,8.538178017686967,9.60771250813725,177,6,0
1003887,2,6,5,Knights,Cape Cobras,WD Parnell,RE Levi,M Budaza,"Newlands, Cape Town",4,False,,0,middle,9.519540994033333,10.917683928526948,212,1,4
1003887,2,7,0,Knights,Cape Cobras,RE Levi,WD Parnell,AR Swanepoel,"Newlands, Cape Town",0,False,,0,middle,8.37531909699554,9.311198913018078,179,7,0
1003887,2,7,1,Knights,Cape Cobras,RE Levi,WD Parnell,AR Swanepoel,"Newlands, Cape Town",0,False,,2,middle,6.770425742209701,9.906280445269818,189,2,EXTRA
1003887,2,7,2,Knights,Cape Cobras,RE Levi,WD Parnell,AR Swanepoel,"Newlands, Cape Town",1,False,,0,middle,7.222494167087244,8.82861444733192,175,5,1
1003887,2,7,3,Knights,Cape Cobras,WD Parnell,RE Levi,AR Swanepoel,"Newlands, Cape Town",0,False,,0,middle,6.398876675551433,8.45237281019553,158,4,0
1003887,2,7,4,Knights,Cape Cobras,WD Parnell,RE Levi,AR Swanepoel,"Newlands, Cape Town",1,False,,0,middle,6.9353339182379345,9.55104975747917,156,3,1
1003887,2,7,5,Knights,Cape Cobras,RE Levi,WD Parnell,AR Swanepoel,"Newlands, Cape Town",0,False,,0,middle,9.595995571691706,8.59294788347845,193,5,0
1003887,2,8,0,Knights,Cape Cobras,WD Parnell,RE Levi,M Budaza,"Newlands, Cape Town",1,False,,0,middle,9.362724165026926,8.134517388621944,208,1,1
1003887,2,8,1,Knights,Cape Cobras,RE Levi,WD Parnell,M Budaza,"Newlands, Cape Town",0,False,,0,middle,6.802952329195802,9.537059324661133,168,6,0
1003887,2,8,2,Knights,Cape Cobras,RE Levi,WD Parnell,M Budaza,"Newlands, Cape Town",4,False,,0,middle,6.407542269128228,8.684915179801738,212,5,4
1003887,2,8,3,Knights,Cape Cobras,RE Levi,WD Parnell,M Budaza,"Newlands, Cape Town",6,False,,0,middle,6.035989716709725,10.824112554044937,209,7,6
1003887,2,8,4,Knights,Cape Cobras,RE Levi,WD Parnell,M Budaza,"Newlands, Cape Town",0,True,bowled,0,middle,8.528139940068723,10.57460135069629,179,3,WICKET
1003887,2,8,5,Knights,Cape Cobras,JP Duminy,WD Parnell,M Budaza,"Newlands, Cape Town",0,False,,1,middle,7.400694820916123,10.736033267910539,177,6,EXTRA
1003887,2,8,6,Knights,Cape Cobras,JP Duminy,WD Parnell,M Budaza,"Newlands, Cape Town",4,False,,0,middle,8.542578115291303,11.210368653806674,208,1,4
1003887,2,9,0,Knights,Cape Cobras,WD Parnell,JP Duminy,AR Swanepoel,"Newlands, Cape Town",0,False,,0,middle,8.847517626699336,8.149378271441948,199,8,0
1003887,2,9,1,Knights,Cape Cobras,WD Parnell,JP Duminy,AR Swanepoel,"Newlands, Cape Town",0,False,,4,middle,9.483733388428423,7.886972678933864,178,7,EXTRA
1003887,2,9,2,Knights,Cape Cobras,WD Parnell,JP Duminy,AR Swanepoel,"Newlands, Cape Town",6,False,,0,middle,6.943576340086198,10.074385953187914,196,8,6
1003887,2,9,3,Knights,Cape Cobras,WD Parnell,JP Duminy,AR Swanepoel,"Newlands, Cape Town",1,False,,0,middle,6.2432307454493765,10.731036789882264,186,4,1
1003887,2,9,4,Knights,Cape Cobras,JP Duminy,WD Parnell,AR Swanepoel,"Newlands, Cape Town",1,False,,0,middle,7.074323699774487,9.572601454747709,213,2,1
1003887,2,9,5,Knights,Cape Cobras,WD Parnell,JP Duminy,AR Swanepoel,"Newlands, Cape Town",1,False,,0,middle,8.76146246146179,9.092800117057955,176,6,1
1003887,2,10,0,Knights,Cape Cobras,WD Parnell,JP Duminy,SC van Schalkwyk,"Newlands, Cape Town",4,False,,0,middle,8.616616387886168,7.863516138162445,193,7,4
1003887,2,10,1,Knights,Cape Cobras,WD Parnell,JP Duminy,SC van Schalkwyk,"Newlands, Cape Town",1,False,,0,middle,7.9813624382697785,11.731846630582421,171,3,1
1003887,2,10,2,Knights,Cape Cobras,JP Duminy,WD Parnell,SC van Schalkwyk,"Newlands, Cape Town",2,False,,0,middle,9.777982870876475,10.213719797607528,168,2,2
1003887,2,10,3,Knights,Cape Cobras,JP Duminy,WD Parnell,SC van Schalkwyk,"Newlands, Cape Town",1,False,,0,middle,6.504299367688365,8.73933593573677,159,2,1
1003887,2,10,4,Knights,Cape Cobras,WD Parnell,JP Duminy,SC van Schalkwyk,"Newlands, Cape Town",1,False,,0,middle,6.085532948145461,9.563504735106248,213,3,1
1003887,2,10,5,Knights,Cape Cobras,JP Duminy,WD Parnell,SC van Schalkwyk,"Newlands, Cape Town",0,False,,0,middle,9.89019653221484,10.808765611452827,158,1,0
1003887,2,11,0,Knights,Cape Cobras,WD Parnell,JP Duminy,AR Swanepoel,"Newlands, Cape Town",1,False,,0,middle,7.702026458936,7.530813013998458,211,6,1
1003887,2,11,1,Knights,Cape Cobras,JP Duminy,WD Parnell,AR Swanepoel,"Newlands, Cape Town",1,False,,0,middle,6.9366127115332805,9.68985564762499,156,5,1
1003887,2,11,2,Knights,Cape Cobras,WD Parnell,JP Duminy,AR Swanepoel,"Newlands, Cape Town",1,False,,0,middle,6.75589946719138,11.583054840202596,192,9,1
1003887,2,11,3,Knights,Cape Cobras,JP Duminy,WD Parnell,AR Swanepoel,"Newlands, Cape Town",0,False,,0,middle,7.341526277610392,11.53335430279596,209,8,0
1003887,2,11,4,Knights,Cape Cobras,JP Duminy,WD Parnell,AR Swanepoel,"Newlands, Cape Town",1,False,,0,middle,6.455406661768507,8.835010406937048,202,3,1
1003887,2,11,5,Knights,Cape Cobras,WD Parnell,JP Duminy,AR Swanepoel,"Newlands, Cape Town",0,True,bowled,0,middle,8.81284472021797,7.305806243697676,186,4,WICKET
1003887,2,12,0,Knights,Cape Cobras,JP Duminy,KA Pollard,CA Dry,"Newlands, Cape Town",1,False,,0,middle,6.92135892138298,10.754816048864885,198,6,1
1003887,2,12,1,Knights,Cape Cobras,KA Pollard,JP Duminy,CA Dry,"Newlands, Cape Town",4,False,,0,middle,8.990715885210665,7.614376006985511,164,9,4
1003887,2,12,2,Knights,Cape Cobras,KA Pollard,JP Duminy,CA Dry,"Newlands, Cape Town",0,False,,0,middle,9.34053178131201,8.78844690319595,174,1,0
1003887,2,12,3,Knights,Cape Cobras,KA Pollard,JP Duminy,CA Dry,"Newlands, Cape Town",4,False,,0,middle,9.719931441510516,9.288096529677581,196,4,4
1003887,2,12,4,Knights,Cape Cobras,KA Pollard,JP Duminy,CA Dry,"Newlands, Cape Town",6,False,,0,middle,6.168106453177627,9.975005445862669,171,1,6
1003887,2,12,5,Knights,Cape Cobras,KA Pollard,JP Duminy,CA Dry,"Newlands, Cape Town",0,False,,1,middle,6.367291284072549,7.657746421261123,206,6,EXTRA
1003887,2,13,0,Knights,Cape Cobras,KA Pollard,JP Duminy,AR Swanepoel,"Newlands, Cape Town",1,False,,0,middle,9.321001360270955,8.19624728792233,168,7,1
1003887,2,13,1,Knights,Cape Cobras,JP Duminy,KA Pollard,AR Swanepoel,"Newlands, Cape Town",0,False,,0,middle,8.270412779487998,9.5492444960186,168,3,0
1003887,2,13,2,Knights,Cape Cobras,JP Duminy,KA Pollard,AR Swanepoel,"Newlands, Cape Town",1,False,,0,middle,9.887218515371817,11.734446174920224,188,1,1
1003887,2,13,3,Knights,Cape Cobras,KA Pollard,JP Duminy,AR Swanepoel,"Newlands, Cape Town",2,False,,0,middle,6.4972802285539135,11.952250047833598,219,7,2
1003887,2,13,4,Knights,Cape Cobras,KA Pollard,JP Duminy,AR Swanepoel,"Newlands, Cape Town",0,False,,0,middle,7.366209261625949,10.56325347971204,187,5,0
1003887,2,13,5,Knights,Cape Cobras,KA Pollard,JP Duminy,AR Swanepoel,"Newlands, Cape Town",6,False,,0,middle,6.477666120692462,10.621691133304113,209,6,6
1003887,2,14,0,Knights,Cape Cobras,JP Duminy,KA Pollard,D du Preez,"Newlands, Cape Town",1,False,,0,middle,7.893243505736159,10.681930055323422,167,3,1
1003887,2,14,1,Knights,Cape Cobras,KA Pollard,JP Duminy,D du Preez,"Newlands, Cape Town",6,False,,0,middle,7.453272201002697,9.70476560133357,170,4,6
1003887,2,14,2,Knights,Cape Cobras,KA Pollard,JP Duminy,D du Preez,"Newlands, Cape Town",4,False,,0,middle,6.008271650743728,9.059101845651139,195,7,4
1003887,2,14,3,Knights,Cape Cobras,KA Pollard,JP Duminy,D du Preez,"Newlands, Cape Town",6,False,,0,middle,9.23143096618776,7.8164180290348595,183,1,6
1003889,1,0,0,Dolphins,Warriors,MN van Wyk,CS Delport,BD Walters,"Buffalo Park, East London",0,False,,0,powerplay,6.932730515450864,7.768154068008959,177,8,0
1003889,1,0,1,Dolphins,Warriors,MN van Wyk,CS Delport,BD Walters,"Buffalo Park, East London",1,False,,0,powerplay,8.413320900012796,7.7330335004725095,207,2,1
1003889,1,0,2,Dolphins,Warriors,CS Delport,MN van Wyk,BD Walters,"Buffalo Park, East London",1,False,,0,powerplay,6.969944960110239,9.28734352996622,217,2,1
1003889,1,0,3,Dolphins,Warriors,MN van Wyk,CS Delport,BD Walters,"Buffalo Park, East London",1,False,,0,powerplay,7.902374916678131,11.064954572889175,185,5,1
1003889,1,0,4,Dolphins,Warriors,CS Delport,MN van Wyk,BD Walters,"Buffalo Park, East London",4,False,,0,powerplay,8.94060426432829,9.436469395369578,152,3,4
1003889,1,0,5,Dolphins,Warriors,CS Delport,MN van Wyk,BD Walters,"Buffalo Park, East London",0,True,bowled,0,powerplay,9.300841840038597,9.925705295572214,190,3,WICKET
1003889,1,1,0,Dolphins,Warriors,MN van Wyk,KP Pietersen,ACR Birch,"Buffalo Park, East London",4,False,,0,powerplay,7.871447307394785,10.388267802097726,176,3,4
1003889,1,1,1,Dolphins,Warriors,MN van Wyk,KP Pietersen,ACR Birch,"Buffalo Park, East London",1,False,,0,powerplay,8.72035384569122,11.62918362542311,179,7,1
1003889,1,1,2,Dolphins,Warriors,KP Pietersen,MN van Wyk,ACR Birch,"Buffalo Park, East London",4,False,,0,powerplay,7.493804619682299,8.475354776954902,186,8,4
1003889,1,1,3,Dolphins,Warriors,KP Pietersen,MN van Wyk,ACR Birch,"Buffalo Park, East London",0,False,,0,powerplay,7.179750812851713,7.6896968476261405,213,6,0
1003889,1,1,4,Dolphins,Warriors,KP Pietersen,MN van Wyk,ACR Birch,"Buffalo Park, East London",0,False,,0,powerplay,8.566528859924595,7.884799801625037,156,3,0
1003889,1,1,5,Dolphins,Warriors,KP Pietersen,MN van Wyk,ACR Birch,"Buffalo Park, East London",1,False,,0,powerplay,6.33712451393671,11.737444060710125,192,1,1
1003889,1,2,0,Dolphins,Warriors,KP Pietersen,MN van Wyk,JT Smuts,"Buffalo Park, East London",1,False,,0,powerplay,8.952195839318607,9.831724917373306,185,9,1
1003889,1,2,1,Dolphins,Warriors,MN van Wyk,KP Pietersen,JT Smuts,"Buffalo Park, East London",0,False,,0,powerplay,8.121134954316279,8.247788600946333,210,2,0
1003889,1,2,2,Dolphins,Warriors,MN van Wyk,KP Pietersen,JT Smuts,"Buffalo Park, East London",0,False,,0,powerplay,6.843699118282116,7.457315090201701,210,2,0
1003889,1,2,3,Dolphins,Warriors,MN van Wyk,KP Pietersen,JT Smuts,"Buffalo Park, East London",4,False,,0,powerplay,8.820544262512279,7.566652040479898,176,9,4
1003889,1,2,4,Dolphins,Warriors,MN van Wyk,KP Pietersen,JT Smuts,"Buffalo Park, East London",0,False,,0,powerplay,6.2553511016938685,9.898688864960324,199,7,0
1003889,1,2,5,Dolphins,Warriors,MN van Wyk,KP Pietersen,JT Smuts,"Buffalo Park, East London",2,False,,0,powerplay,6.151339353405888,7.8468196620091275,172,4,2
1003889,1,3,0,Dolphins,Warriors,KP Pietersen,MN van Wyk,ACR Birch,"Buffalo Park, East London",4,False,,0,powerplay,7.925555574855406,10.660911337765427,201,1,4
1003889,1,3,1,Dolphins,Warriors,KP Pietersen,MN van Wyk,ACR Birch,"Buffalo Park, East London",6,False,,0,powerplay,6.780962549718843,7.983478004917027,182,6,6
1003889,1,3,2,Dolphins,Warriors,KP Pietersen,MN van Wyk,ACR Birch,"Buffalo Park, East London",1,False,,0,powerplay,6.325277996286008,8.920820692971038,204,9,1
1003889,1,3,3,Dolphins,Warriors,MN van Wyk,KP Pietersen,ACR Birch,"Buffalo Park, East London",1,False,,0,powerplay,7.445149717273813,8.921805723442288,192,2,1
1003889,1,3,4,Dolphins,Warriors,KP Pietersen,MN van Wyk,ACR Birch,"Buffalo Park, East London",6,False,,0,powerplay,9.362955430257813,10.990717381413962,205,2,6
1003889,1,3,5,Dolphins,Warriors,KP Pietersen,MN van Wyk,ACR Birch,"Buffalo Park, East London",1,False,,0,powerplay,9.152112370859548,11.966951355480987,182,5,1
1003889,1,4,0,Dolphins,Warriors,KP Pietersen,MN van Wyk,SSB Magala,"Buffalo Park, East London",1,False,,1,powerplay,9.312518125263342,11.733683100635162,204,3,EXTRA
1003889,1,4,1,Dolphins,Warriors,MN van Wyk,KP Pietersen,SSB Magala,"Buffalo Park, East London",4,False,,0,powerplay,8.580025009156708,9.596863545891054,212,7,4
1003889,1,4,2,Dolphins,Warriors,MN van Wyk,KP Pietersen,SSB Magala,"Buffalo Park, East London",0,False,,1,powerplay,8.965496820484827,10.876234435486298,195,1,EXTRA
1003889,1,4,3,Dolphins,Warriors,KP Pietersen,MN van Wyk,SSB Magala,"Buffalo Park, East London",1,False,,0,powerplay,6.5684057707844445,8.204188471176003,208,1,1
1003889,1,4,4,Dolphins,Warriors,MN van Wyk,KP Pietersen,SSB Magala,"Buffalo Park, East London",1,False,,0,powerplay,6.209428651854413,11.86928099413641,158,9,1
1003889,1,4,5,Dolphins,Warriors,KP Pietersen,MN van Wyk,SSB Magala,"Buffalo Park, East London",1,False,,0,powerplay,9.753264061904774,8.468884607227857,184,2,1
1003889,1,4,6,Dolphins,Warriors,MN van Wyk,KP Pietersen,SSB Magala,"Buffalo Park, East London",0,False,,1,powerplay,9.064329541819477,7.3631939974058715,192,1,EXTRA
1003889,1,5,0,Dolphins,Warriors,MN van Wyk,KP Pietersen,BD Walters,"Buffalo Park, East London",1,False,,0,powerplay,6.9567873618899965,7.838619418651981,169,5,1
